ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (oz),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: stackable_optimized_css,Meta: rank_math_seo_score,Meta: rank_math_focus_keyword,Meta: rank_math_primary_product_cat,Meta: _dwps_table,Meta: _wcsob_hide,Meta: rank_math_primary_product_brand,Meta: rank_math_title
11366,simple,,,9Cr18MoV Hatchet LKAXE70019,1,0,visible,Kydex sheath is included.,"<p>This 9Cr18MoV hatchet (model LKAXE70019) is built for demanding outdoor use and is ideal for wholesale to camping and sporting goods retailers. The head is constructed from durable 9Cr18MoV steel, known for its excellent edge retention and corrosion resistance, making it suitable for splitting wood and campsite tasks. The handle is designed for a secure, ergonomic grip, promoting user control and reducing fatigue. Its balanced weight distribution ensures effective chopping power. This hatchet is a reliable, performance-focused tool for outdoor enthusiasts, available for bulk order to equip your retail inventory.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2023/08/LKAXE70019-9Cr18MoV-Hatchet.png, https://img.leeknives.com/wp-content/uploads/2023/08/LKAXE70019-sheath.png",,,,,,,,,0,,,,,,,10,,178,11295,no,,
11372,simple,,,9Cr18MoV Hatchet LKAXE70020,1,0,visible,Kydex sheath is included.,"<p>The LKAXE70020 9Cr18MoV hatchet is a wholesale-grade outdoor tool designed for performance and durability. It features a forged head made from high-carbon 9Cr18MoV steel, providing superior hardness and a sharp, long-lasting edge for splitting and chopping. The handle material offers a firm, comfortable grip essential for safety and efficiency in outdoor settings. This hatchet's practical design emphasizes balance and striking force, making it a dependable option for camping and bushcraft. Available in bulk quantities for distributors and outdoor gear retailers.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2023/08/LKAXE70020-9Cr18MoV-Hatchet.png, https://img.leeknives.com/wp-content/uploads/2023/08/LKAXE70020-sheath.png",,,,,,,,,0,,,,,,,10,,178,11295,no,,
11376,simple,,,9Cr18MoV Hatchet LKAXE70021,1,0,visible,Kydex sheath is included.,"<p>Engineered for wholesale distribution to outdoor suppliers, the LKAXE70021 hatchet utilizes 9Cr18MoV steel in its construction for optimal toughness and wear resistance. This material choice ensures the axe head maintains its integrity through repeated use in camping and survival scenarios. The handle is crafted to deliver a solid, non-slip grip, enhancing user control during swings. Its functional design prioritizes a effective weight-to-power ratio for efficient wood processing. This is a durable, no-frills outdoor axe built for reliable performance in bulk retail environments.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2023/08/LKAXE70021-9Cr18MoV-Hatchet.png, https://img.leeknives.com/wp-content/uploads/2023/08/LKAXE70021-sheath.png",,,,,,,,,0,,,,,,,10,,178,11295,no,,
11859,simple,,,Hatchet LKAXE70022-23,1,0,visible,Nylon sheath is included.,"<p>This hatchet (model range LKAXE70022-23) is a practical outdoor tool for wholesale to retailers serving camping and sporting goods markets. It is constructed with a focus on durability and performance, featuring a robust steel head designed for effective chopping and splitting. The handle provides a secure, ergonomic grip to maximize control and minimize hand strain during extended use. Balanced for efficient striking power, this hatchet is built to withstand rigorous outdoor conditions. It is available for bulk purchase, offering a reliable inventory option for distributors of outdoor gear.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2023/10/LKAXE70022.jpg, https://img.leeknives.com/wp-content/uploads/2023/10/LKAXE70023.jpg",,,,,,,,,0,,,,,,,10,,178,11295,no,,
11875,simple,,,Hatchet LKAXE70024-25,1,0,visible,Nylon sheath is included.,"<p>Designed for bulk wholesale to outdoor equipment retailers, the LKAXE70024-25 hatchet is a dependable tool for camping and survival applications. It boasts a durable steel head engineered for impact and edge retention, capable of handling various wood-processing tasks. The handle is designed with user ergonomics in mind, ensuring a comfortable and secure hold for safe, effective use. Its balanced construction allows for powerful, controlled swings. This hatchet emphasizes functional reliability and outdoor performance, making it a solid addition to any retailer's lineup of rugged gear.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2023/10/LKAXE70024.jpg, https://img.leeknives.com/wp-content/uploads/2023/10/LKAXE70025.jpg",,,,,,,,,0,,,,,,,10,,178,11295,no,,
13061,simple,,,65Mn Beech Hachet LKAXE70026,1,0,visible,,"<p>This 65Mn steel camping axe features a durable forged head designed for effective splitting and outdoor tasks. The beech wood handle provides a sturdy grip and reliable balance for wholesale customers seeking rugged tools. Its construction ensures long-lasting performance for camping and survival applications, with bulk order availability for retailers and distributors.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-6.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
13079,simple,,,65Mn Beech Hachet LKAXE70027,1,0,visible,,"<p>Built with a 65Mn steel head, this outdoor axe delivers consistent durability for demanding use. The beech handle offers a secure hold and optimal weight distribution, making it suitable for camping and tactical applications. This hatchet is engineered for wholesale partners who require reliable, performance-focused tools for their outdoor gear inventory.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-6.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
13086,simple,,,65Mn Beech Hachet LKAXE70028,1,0,visible,,"<p>This 65Mn steel hatchet is crafted for outdoor performance, with a forged head that maintains a sharp edge. The beech wood handle ensures a comfortable grip and controlled swing, ideal for splitting and camping tasks. Available for bulk orders, this axe meets the needs of sporting goods stores and camping suppliers seeking durable wholesale tools.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70028-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70028-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70028-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70028-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70028-4.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
13094,simple,,,65Mn Beech Hachet LKAXE70029,1,0,visible,,"<p>Featuring a 65Mn steel construction, this camping axe is designed for resilience in outdoor conditions. The beech handle provides strength and balance, supporting efficient use in survival and bushcraft scenarios. Wholesale buyers can stock this reliable hatchet, knowing it offers practical value for retailers catering to outdoor enthusiasts.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70029-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70029-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70029-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70029-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70029-6.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
13101,simple,,,65Mn Beech Hachet LKAXE70030,1,0,visible,,"<p>This outdoor axe utilizes 65Mn steel for a robust head that withstands heavy-duty splitting. The beech wood handle enhances durability and user control, making it a practical choice for camping and tactical needs. Available in wholesale quantities, this hatchet is a dependable addition for distributors supplying outdoor gear retailers.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-6.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
13113,simple,,,65Mn Beech Axe LKAXE70031,1,0,visible,,"<p>LKAXE70031 is a professional-grade camping axe built for demanding outdoor use. The axe head is forged from durable 65Mn steel, known for its excellent edge retention and impact resistance. It features a sturdy beech wood handle that provides a secure, comfortable grip during splitting and chopping tasks. This axe offers a balanced weight distribution for efficient power transfer, making it a reliable tool for campsite preparation and wood processing. Available for bulk wholesale orders to outdoor retailers and distributors.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70031-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70031-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70031-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70031-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70031-2.jpg",,,,,,,,,0,,,,,,,7,,178,11295,no,,
14216,simple,,,Hickory Wood Handle Hachet LKAXE70032,1,0,visible,,"<p>LKAXE70032 is a robust outdoor hatchet designed for performance and durability. It features a classic hickory wood handle, prized for its strength, shock absorption, and ergonomic feel. The forged steel axe head is built to withstand repeated impact, making it suitable for splitting kindling, light chopping, and general campsite tasks. Its compact size and balanced design ensure practical handling for outdoor enthusiasts. This model is available for wholesale purchase by camping suppliers and sporting goods stores.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70032-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70032-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70032-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70032-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70032-1.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14247,simple,,,1055 Hickory Wood Hachet LKAXE70033,1,0,visible,,"<p>LKAXE70033 is a high-performance camping hatchet constructed with a focus on material quality. The axe head is made from 1055 carbon steel, offering a strong, resilient edge suitable for splitting and cutting. It is paired with a traditional hickory wood handle that delivers a firm grip and effective shock dampening. This combination provides a durable, well-balanced tool for outdoor survival and bushcraft applications. Available in bulk quantities for B2B wholesale partners.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/02/O-LKAXE70033-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/O-LKAXE70033-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/O-LKAXE70033-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/O-LKAXE70033-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/O-LKAXE70033-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14261,simple,,,Hickory Wood Hachet LKAXE70034-35,1,0,visible,,"<p>The LKAXE70034-35 series comprises durable outdoor hatchets built for reliable performance. Each model features a forged steel head mounted on a solid hickory wood handle, known for its toughness and comfortable grip. These hatchets are designed with a practical weight and balance for effective chopping and splitting in camping and survival scenarios. Their construction prioritizes longevity and utility for end-users. These tools are offered wholesale to gear retailers and distributors.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/02/O-LKAXE70034-35-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/O-LKAXE70034-35-1.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14262,simple,,,1055 Hickory Wood Hachet LKAXE70036-40,1,0,visible,,"<p>The LKAXE70036-40 series represents a line of professional outdoor hatchets engineered for durability. Each unit features an axe head forged from 1055 carbon steel, providing a robust and hard-wearing cutting edge. The handle is crafted from premium hickory wood, ensuring a secure hold and reducing user fatigue during extended use. Designed for tasks like wood processing and campsite maintenance, these hatchets offer consistent performance. Available for bulk order to B2B clients in the outdoor equipment sector.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-7.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-6.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-1.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14803,simple,,,1055 Hickory Wood Hachet LKAXE70036-40 (Copy),-1,0,visible,,"<p>This 1055 forged steel hatchet is built for reliable outdoor performance. The durable 1055 carbon steel head is designed for effective splitting and chopping tasks in camping and survival scenarios. It is paired with a traditional hickory wood handle, known for its strength and shock-absorbing properties, ensuring a secure and comfortable grip during use. The tool's balanced weight distribution enhances control for precise strikes. As a wholesale item, this hatchet is available in bulk quantities for retailers serving the outdoor gear and sporting goods markets, offering a durable and practical tool for end-users.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-7.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-6.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/02/LKAXE70036-40-1.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14939,simple,,,65Mn Beech Hachet LKAXE70041,1,0,visible,,"<p>This hatchet features a head forged from 65Mn steel, a material chosen for its toughness and edge retention in demanding outdoor applications. The handle is crafted from sturdy beech wood, providing a solid and reliable grip for chopping and splitting tasks. The design focuses on practical performance, with a balanced build that aids in control and efficiency. Ideal for wholesale distribution to camping suppliers and outdoor retailers, this tool is a durable option for customers seeking a dependable hatchet for bushcraft and general outdoor use.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70041-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70041-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14940,simple,,,65Mn Beech Hachet LKAXE70042,1,0,visible,,"<p>Constructed with a 65Mn steel head, this hatchet offers durability and consistent performance for outdoor cutting and splitting needs. The beech wood handle delivers a firm, ergonomic hold, contributing to the tool's overall balance and user control. Its practical design is centered on functionality and resilience in camping and survival situations. Available for bulk order, this product is suited for wholesale to sporting goods stores and outdoor gear distributors looking to stock a reliable, performance-focused hatchet.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70042-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70042-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70042-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70042-1.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14941,simple,,,65Mn Beech Hachet LKAXE70044,1,0,visible,,"<p>This outdoor hatchet utilizes a 65Mn steel head for robust chopping capability, engineered to withstand rigorous use in wilderness settings. The beech wood handle ensures a secure and comfortable grip, enhancing safety and precision during operation. The tool's balanced construction promotes effective splitting and cutting performance. Offered through wholesale channels, it is a practical addition for retailers and distributors catering to the market for durable camping axes and tactical hatchets.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70044-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70044-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70044-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70044-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70044-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
14942,simple,,,65Mn Beech Hachet LKAXE70045,1,0,visible,,"<p>Designed for outdoor utility, this hatchet is built with a 65Mn steel head known for its strength and edge durability. The accompanying beech wood handle provides a dependable grip, making the tool suitable for various camping and bushcraft tasks. Its balanced weight and practical form factor ensure efficient performance for end-users. This product is available in bulk for wholesale purchase, targeting retailers in the outdoor gear sector who require a stock of durable, performance-oriented axes and hatchets.</p>",,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70045-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70045-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70045-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/04/LKAXE70045-2.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
